articles,tweets,date_final,date_start,label,stats
"[1.70068027211e-05, 1.70068027211e-05, 1.70068027211e-05, 1.70068027211e-05, 1.70068027211e-05, 1.70068027211e-05, 1.70068027211e-05, 1.70068027211e-05, 0.863641937696, 1.70068027211e-05, 1.70068027211e-05, 1.70068027211e-05, 1.70068027211e-05, 1.70068027211e-05, 1.70068027211e-05, 1.70068027211e-05, 1.70068027211e-05, 1.70068027211e-05, 1.70068027211e-05, 1.70068027211e-05, 1.70068027211e-05, 1.70068027211e-05, 1.70068027211e-05, 1.70068027211e-05, 1.70068027211e-05, 1.70068027211e-05, 1.70068027211e-05, 1.70068027211e-05, 1.70068027211e-05, 1.70068027211e-05, 1.70068027211e-05, 1.70068027211e-05, 1.70068027211e-05, 1.70068027211e-05, 0.135541735774, 1.70068027211e-05, 1.70068027211e-05, 1.70068027211e-05, 1.70068027211e-05, 1.70068027211e-05, 1.70068027211e-05, 1.70068027211e-05, 1.70068027211e-05, 1.70068027211e-05, 1.70068027211e-05, 1.70068027211e-05, 1.70068027211e-05, 1.70068027211e-05, 1.70068027211e-05, 1.70068027211e-05]","[2.1164021164000002e-05, 2.1164021164000002e-05, 2.1164021164000002e-05, 2.1164021164000002e-05, 2.1164021164000002e-05, 2.1164021164000002e-05, 2.1164021164000002e-05, 2.1164021164000002e-05, 2.1164021164000002e-05, 0.840749842975, 2.1164021164000002e-05, 2.1164021164000002e-05, 2.1164021164000002e-05, 2.1164021164000002e-05, 2.1164021164000002e-05, 2.1164021164000002e-05, 2.1164021164000002e-05, 2.1164021164000002e-05, 0.094310093191, 2.1164021164000002e-05, 2.1164021164000002e-05, 2.1164021164000002e-05, 2.1164021164000002e-05, 2.1164021164000002e-05, 2.1164021164000002e-05, 0.0639453548388, 2.1164021164000002e-05, 2.1164021164000002e-05, 2.1164021164000002e-05, 2.1164021164000002e-05, 2.1164021164000002e-05, 2.1164021164000002e-05, 2.1164021164000002e-05, 2.1164021164000002e-05, 2.1164021164000002e-05, 2.1164021164000002e-05, 2.1164021164000002e-05, 2.1164021164000002e-05, 2.1164021164000002e-05, 2.1164021164000002e-05, 2.1164021164000002e-05, 2.1164021164000002e-05, 2.1164021164000002e-05, 2.1164021164000002e-05, 2.1164021164000002e-05, 2.1164021164000002e-05, 2.1164021164000002e-05, 2.1164021164000002e-05, 2.1164021164000002e-05, 2.1164021164000002e-05]",5/27/15,5/26/15,1,"[0, 30, 17, 8, 1, 0, 1, 5, 20, 23, 5, 0, 0, 2, 5, 4, 1, 1, -3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[5.08905852417e-05, 5.08905852417e-05, 5.08905852417e-05, 5.08905852417e-05, 5.08905852417e-05, 5.08905852417e-05, 5.08905852417e-05, 5.08905852417e-05, 0.201408100579, 5.08905852417e-05, 5.08905852417e-05, 5.08905852417e-05, 5.08905852417e-05, 5.08905852417e-05, 5.08905852417e-05, 5.08905852417e-05, 5.08905852417e-05, 5.08905852417e-05, 5.08905852417e-05, 5.08905852417e-05, 5.08905852417e-05, 5.08905852417e-05, 5.08905852417e-05, 5.08905852417e-05, 5.08905852417e-05, 5.08905852417e-05, 5.08905852417e-05, 5.08905852417e-05, 5.08905852417e-05, 5.08905852417e-05, 5.08905852417e-05, 5.08905852417e-05, 5.08905852417e-05, 5.08905852417e-05, 0.796149151329, 5.08905852417e-05, 5.08905852417e-05, 5.08905852417e-05, 5.08905852417e-05, 5.08905852417e-05, 5.08905852417e-05, 5.08905852417e-05, 5.08905852417e-05, 5.08905852417e-05, 5.08905852417e-05, 5.08905852417e-05, 5.08905852417e-05, 5.08905852417e-05, 5.08905852417e-05, 5.08905852417e-05]","[1.86046511628e-05, 1.86046511628e-05, 1.86046511628e-05, 1.86046511628e-05, 1.86046511628e-05, 1.86046511628e-05, 1.86046511628e-05, 1.86046511628e-05, 1.86046511628e-05, 0.8406316078470001, 1.86046511628e-05, 1.86046511628e-05, 1.86046511628e-05, 1.86046511628e-05, 1.86046511628e-05, 1.86046511628e-05, 1.860465118e-05, 1.86046511628e-05, 0.15847536889799999, 1.86046511628e-05, 1.86046511628e-05, 1.86046511628e-05, 1.86046511628e-05, 1.86046511628e-05, 1.86046511628e-05, 1.86046511628e-05, 1.86046511628e-05, 1.86046511628e-05, 1.86046511628e-05, 1.86046511628e-05, 1.86046511628e-05, 1.86046511628e-05, 1.86046511628e-05, 1.86046511628e-05, 1.86046511628e-05, 1.86046511628e-05, 1.86046511628e-05, 1.86046511628e-05, 1.86046511628e-05, 1.86046511628e-05, 1.86046511628e-05, 1.86046511628e-05, 1.86046511628e-05, 1.86046511628e-05, 1.86046511628e-05, 1.86046511628e-05, 1.86046511628e-05, 1.86046511628e-05, 1.86046511628e-05, 1.86046511628e-05]",5/28/15,5/27/15,0,"[1, 30, 18, 11, 0, 1, 0, 9, 21, 23, 10, 0, 3, 2, 5, 4, 5, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[4.09836065574e-05, 4.09836065574e-05, 4.09836065574e-05, 4.09836065574e-05, 4.09836065574e-05, 4.09836065574e-05, 4.09836065574e-05, 4.09836065574e-05, 0.997991803279, 4.09836065574e-05, 4.09836065574e-05, 4.09836065574e-05, 4.09836065574e-05, 4.09836065574e-05, 4.09836065574e-05, 4.09836065574e-05, 4.09836065574e-05, 4.09836065574e-05, 4.09836065574e-05, 4.09836065574e-05, 4.09836065574e-05, 4.09836065574e-05, 4.09836065574e-05, 4.09836065574e-05, 4.09836065574e-05, 4.09836065574e-05, 4.09836065574e-05, 4.09836065574e-05, 4.09836065574e-05, 4.09836065574e-05, 4.09836065574e-05, 4.09836065574e-05, 4.09836065574e-05, 4.09836065574e-05, 4.09836065574e-05, 4.09836065574e-05, 4.09836065574e-05, 4.09836065574e-05, 4.09836065574e-05, 4.09836065574e-05, 4.09836065574e-05, 4.09836065574e-05, 4.09836065574e-05, 4.09836065574e-05, 4.09836065574e-05, 4.09836065574e-05, 4.09836065574e-05, 4.09836065574e-05, 4.09836065574e-05, 4.09836065574e-05]","[2.65604249668e-05, 2.65604249668e-05, 2.65604249668e-05, 2.65604249668e-05, 2.65604249668e-05, 2.65604249668e-05, 2.65604249668e-05, 2.65604249668e-05, 2.65604249668e-05, 0.76237019737, 2.65604249668e-05, 2.65604249668e-05, 2.65604249668e-05, 2.65604249668e-05, 2.65604249668e-05, 2.65604249668e-05, 2.65604249668e-05, 2.65604249668e-05, 0.16151837502, 2.65604249668e-05, 2.65604249668e-05, 2.65604249668e-05, 2.65604249668e-05, 2.65604249668e-05, 2.65604249668e-05, 0.0748630876364, 2.65604249668e-05, 2.65604249668e-05, 2.65604249668e-05, 2.65604249668e-05, 2.65604249668e-05, 2.65604249668e-05, 2.65604249668e-05, 2.65604249668e-05, 2.65604249668e-05, 2.65604249668e-05, 2.65604249668e-05, 2.65604249668e-05, 2.65604249668e-05, 2.65604249668e-05, 2.65604249668e-05, 2.65604249668e-05, 2.65604249668e-05, 2.65604249668e-05, 2.65604249668e-05, 2.65604249668e-05, 2.65604249668e-05, 2.65604249668e-05, 2.65604249668e-05, 2.65604249668e-05]",5/29/15,5/28/15,1,"[1, 21, 25, 6, 2, 2, 0, 5, 22, 24, 13, 0, 0, 1, 4, 3, 6, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
"[2.55427841635e-05, 2.55427841635e-05, 2.55427841635e-05, 2.55427841635e-05, 2.55427841635e-05, 0.394529069683, 2.55427841635e-05, 0.575384351099, 0.0288860683624, 2.55427841635e-05, 2.55427841635e-05, 2.55427841635e-05, 2.55427841635e-05, 2.55427841635e-05, 2.55427841635e-05, 2.55427841635e-05, 2.55427841635e-05, 2.55427841635e-05, 2.55427841635e-05, 2.55427841635e-05, 2.55427841635e-05, 2.55427841635e-05, 2.55427841635e-05, 2.55427841635e-05, 2.55427841635e-05, 2.55427841635e-05, 2.55427841635e-05, 2.55427841635e-05, 2.55427841635e-05, 2.55427841635e-05, 2.55427841635e-05, 2.55427841635e-05, 2.55427841635e-05, 2.55427841635e-05, 2.55427841635e-05, 2.55427841635e-05, 2.55427841635e-05, 2.55427841635e-05, 2.55427841635e-05, 2.55427841635e-05, 2.55427841635e-05, 2.55427841635e-05, 2.55427841635e-05, 2.55427841635e-05, 2.55427841635e-05, 2.55427841635e-05, 2.55427841635e-05, 2.55427841635e-05, 2.55427841635e-05, 2.55427841635e-05]","[3.6563071298e-05, 3.6563071298e-05, 3.6563071298e-05, 3.6563071298e-05, 3.6563071298e-05, 3.6563071298e-05, 3.6563071298e-05, 3.6563071298e-05, 3.6563071298e-05, 0.968908697978, 3.6563071298e-05, 3.6563071298e-05, 3.6563071298e-05, 3.6563071298e-05, 3.6563071298e-05, 3.6563071298e-05, 3.6563071298e-05, 3.6563071298e-05, 3.6563071298e-05, 3.6563071298e-05, 3.6563071298e-05, 3.6563071298e-05, 3.6563071298e-05, 3.6563071298e-05, 3.6563071298e-05, 0.029336274599299998, 3.6563071298e-05, 3.6563071298e-05, 3.6563071298e-05, 3.6563071298e-05, 3.6563071298e-05, 3.6563071298e-05, 3.6563071298e-05, 3.6563071298e-05, 3.6563071298e-05, 3.6563071298e-05, 3.6563071298e-05, 3.6563071298e-05, 3.6563071298e-05, 3.6563071298e-05, 3.6563071298e-05, 3.6563071298e-05, 3.6563071298e-05, 3.6563071298e-05, 3.6563071298e-05, 3.6563071298e-05, 3.6563071298e-05, 3.6563071298e-05, 3.6563071298e-05, 3.6563071298e-05]",5/30/15,5/29/15,0,"[1, 24, 25, 5, 0, 1, 0, 9, 23, 24, 6, 0, 1, 0, 8, 1, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[3.1847133758e-05, 3.1847133758e-05, 3.1847133758e-05, 3.1847133758e-05, 3.1847133758e-05, 3.1847133758e-05, 3.1847133758e-05, 3.1847133758e-05, 0.998439490446, 3.1847133758e-05, 3.1847133758e-05, 3.1847133758e-05, 3.1847133758e-05, 3.1847133758e-05, 3.1847133758e-05, 3.1847133758e-05, 3.1847133758e-05, 3.1847133758e-05, 3.1847133758e-05, 3.1847133758e-05, 3.1847133758e-05, 3.1847133758e-05, 3.1847133758e-05, 3.1847133758e-05, 3.1847133758e-05, 3.1847133758e-05, 3.1847133758e-05, 3.1847133758e-05, 3.1847133758e-05, 3.1847133758e-05, 3.1847133758e-05, 3.1847133758e-05, 3.1847133758e-05, 3.1847133758e-05, 3.1847133758e-05, 3.1847133758e-05, 3.1847133758e-05, 3.1847133758e-05, 3.1847133758e-05, 3.1847133758e-05, 3.1847133758e-05, 3.1847133758e-05, 3.1847133758e-05, 3.1847133758e-05, 3.1847133758e-05, 3.1847133758e-05, 3.1847133758e-05, 3.1847133758e-05, 3.1847133758e-05, 3.1847133758e-05]","[3.05810397554e-05, 3.05810397554e-05, 3.05810397554e-05, 3.05810397554e-05, 3.05810397554e-05, 3.05810397554e-05, 3.05810397554e-05, 3.05810397554e-05, 3.05810397554e-05, 0.9985015290520001, 3.05810397554e-05, 3.05810397554e-05, 3.05810397554e-05, 3.05810397554e-05, 3.05810397554e-05, 3.05810397554e-05, 3.05810397554e-05, 3.05810397554e-05, 3.05810397554e-05, 3.05810397554e-05, 3.05810397554e-05, 3.05810397554e-05, 3.05810397554e-05, 3.05810397554e-05, 3.05810397554e-05, 3.05810397554e-05, 3.05810397554e-05, 3.05810397554e-05, 3.05810397554e-05, 3.05810397554e-05, 3.05810397554e-05, 3.05810397554e-05, 3.05810397554e-05, 3.05810397554e-05, 3.05810397554e-05, 3.05810397554e-05, 3.05810397554e-05, 3.05810397554e-05, 3.05810397554e-05, 3.05810397554e-05, 3.05810397554e-05, 3.05810397554e-05, 3.05810397554e-05, 3.05810397554e-05, 3.05810397554e-05, 3.05810397554e-05, 3.05810397554e-05, 3.05810397554e-05, 3.05810397554e-05, 3.05810397554e-05]",5/31/15,5/30/15,0,"[0, 25, 25, 8, 0, 2, 1, 8, 23, 25, 3, 0, 0, 0, 6, 3, 0, 1, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 0.782635265281, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 0.214401771756, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05, 6.17283950617e-05]","[3.63636363636e-05, 3.63636363636e-05, 3.63636363636e-05, 3.63636363636e-05, 3.63636363636e-05, 3.63636363636e-05, 3.63636363636e-05, 3.63636363636e-05, 3.63636363636e-05, 0.87159683896, 3.63636363636e-05, 3.63636363636e-05, 3.63636363636e-05, 3.63636363636e-05, 3.63636363636e-05, 3.63636363636e-05, 3.63636363636e-05, 3.63636363636e-05, 0.0185647970615, 3.63636363636e-05, 3.63636363636e-05, 3.63636363636e-05, 3.63636363636e-05, 3.63636363636e-05, 3.63636363636e-05, 3.63636363636e-05, 3.63636363636e-05, 3.63636363636e-05, 3.63636363636e-05, 0.108129273069, 3.63636363636e-05, 3.63636363636e-05, 3.63636363636e-05, 3.63636363636e-05, 3.63636363636e-05, 3.63636363636e-05, 3.63636363636e-05, 3.63636363636e-05, 3.63636363636e-05, 3.63636363636e-05, 3.63636363636e-05, 3.63636363636e-05, 3.63636363636e-05, 3.63636363636e-05, 3.63636363636e-05, 3.63636363636e-05, 3.63636363636e-05, 3.63636363636e-05, 3.63636363636e-05, 3.63636363636e-05]",6/1/15,5/31/15,0,"[0, 26, 25, 15, 0, 2, 0, 7, 23, 26, 10, 1, 4, 0, 14, 9, 5, 1, -4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[3.28947368421e-05, 3.28947368421e-05, 3.28947368421e-05, 3.28947368421e-05, 3.28947368421e-05, 3.28947368421e-05, 3.28947368421e-05, 3.28947368421e-05, 0.998388157895, 3.28947368421e-05, 3.28947368421e-05, 3.28947368421e-05, 3.28947368421e-05, 3.28947368421e-05, 3.28947368421e-05, 3.28947368421e-05, 3.28947368421e-05, 3.28947368421e-05, 3.28947368421e-05, 3.28947368421e-05, 3.28947368421e-05, 3.28947368421e-05, 3.28947368421e-05, 3.28947368421e-05, 3.28947368421e-05, 3.28947368421e-05, 3.28947368421e-05, 3.28947368421e-05, 3.28947368421e-05, 3.28947368421e-05, 3.28947368421e-05, 3.28947368421e-05, 3.28947368421e-05, 3.28947368421e-05, 3.2894736891e-05, 3.28947368421e-05, 3.28947368421e-05, 3.28947368421e-05, 3.28947368421e-05, 3.28947368421e-05, 3.28947368421e-05, 3.28947368421e-05, 3.28947368421e-05, 3.28947368421e-05, 3.28947368421e-05, 3.28947368421e-05, 3.28947368421e-05, 3.28947368421e-05, 3.28947368421e-05, 3.28947368421e-05]","[3.8240917781999995e-05, 3.8240917781999995e-05, 3.8240917781999995e-05, 3.8240917781999995e-05, 3.8240917781999995e-05, 3.8240917781999995e-05, 3.8240917781999995e-05, 3.8240917781999995e-05, 3.8240917781999995e-05, 0.7738473957690001, 3.8240917781999995e-05, 3.8240917781999995e-05, 3.8240917781999995e-05, 3.8240917781999995e-05, 3.8240917781999995e-05, 3.8240917781999995e-05, 0.159279047773, 3.8240917781999995e-05, 0.0536034102703, 3.8240917781999995e-05, 3.8240917781999995e-05, 3.8240917781999995e-05, 3.8240917781999995e-05, 3.8240917781999995e-05, 3.8240917781999995e-05, 3.8240917781999995e-05, 3.8240917781999995e-05, 3.8240917781999995e-05, 3.8240917781999995e-05, 0.0115110639702, 3.8240917781999995e-05, 3.8240917781999995e-05, 3.8240917781999995e-05, 3.8240917781999995e-05, 3.8240917781999995e-05, 3.8240917781999995e-05, 3.8240917781999995e-05, 3.8240917781999995e-05, 3.8240917781999995e-05, 3.8240917781999995e-05, 3.8240917781999995e-05, 3.8240917781999995e-05, 3.8240917781999995e-05, 3.8240917781999995e-05, 3.8240917781999995e-05, 3.8240917781999995e-05, 3.8240917781999995e-05, 3.8240917781999995e-05, 3.8240917781999995e-05, 3.8240917781999995e-05]",6/2/15,6/1/15,0,"[0, 23, 27, 7, 0, 0, 0, 10, 32, 20, 9, 0, 1, 1, 8, 2, 5, -1, -3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[0.000122699386503, 0.000122699386503, 0.000122699386503, 0.000122699386503, 0.000122699386503, 0.550225118544, 0.000122699386503, 0.000122699386503, 0.000122699386503, 0.000122699386503, 0.000122699386503, 0.000122699386503, 0.000122699386503, 0.000122699386503, 0.000122699386503, 0.000122699386503, 0.000122699386503, 0.000122699386503, 0.000122699386503, 0.000122699386503, 0.000122699386503, 0.000122699386503, 0.000122699386503, 0.000122699386503, 0.000122699386503, 0.000122699386503, 0.000122699386503, 0.000122699386503, 0.000122699386503, 0.000122699386503, 0.000122699386503, 0.000122699386503, 0.000122699386503, 0.000122699386503, 0.443885310904, 0.000122699386503, 0.000122699386503, 0.000122699386503, 0.000122699386503, 0.000122699386503, 0.000122699386503, 0.000122699386503, 0.000122699386503, 0.000122699386503, 0.000122699386503, 0.000122699386503, 0.000122699386503, 0.000122699386503, 0.000122699386503, 0.000122699386503]","[2.90697674419e-05, 2.90697674419e-05, 2.90697674419e-05, 2.90697674419e-05, 2.90697674419e-05, 2.90697674419e-05, 2.90697674419e-05, 2.90697674419e-05, 2.90697674419e-05, 0.642831887508, 2.90697674419e-05, 2.90697674419e-05, 2.90697674419e-05, 2.90697674419e-05, 2.90697674419e-05, 2.90697674419e-05, 2.90697674419e-05, 2.90697674419e-05, 2.90697674419e-05, 2.90697674419e-05, 2.90697674419e-05, 2.90697674419e-05, 2.90697674419e-05, 2.90697674419e-05, 0.214944084584, 2.90697674419e-05, 2.90697674419e-05, 2.90697674419e-05, 2.90697674419e-05, 0.117259291452, 2.90697674419e-05, 2.90697674419e-05, 0.023627527154900005, 2.90697674419e-05, 2.90697674419e-05, 2.90697674419e-05, 2.90697674419e-05, 2.90697674419e-05, 2.90697674419e-05, 2.90697674419e-05, 2.90697674419e-05, 2.90697674419e-05, 2.90697674419e-05, 2.90697674419e-05, 2.90697674419e-05, 2.90697674419e-05, 2.90697674419e-05, 2.90697674419e-05, 2.90697674419e-05, 2.90697674419e-05]",6/3/15,6/2/15,0,"[0, 23, 28, 7, 0, 0, 0, 9, 33, 20, 9, 0, 2, 0, 9, 4, 6, -1, -2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2.62812089356e-05, 2.62812089356e-05, 2.62812089356e-05, 2.62812089356e-05, 2.62812089356e-05, 0.0649629763625, 2.62812089356e-05, 2.62812089356e-05, 0.249653274515, 2.62812089356e-05, 2.62812089356e-05, 2.62812089356e-05, 2.62812089356e-05, 2.62812089356e-05, 2.62812089356e-05, 2.62812089356e-05, 2.62812089356e-05, 2.62812089356e-05, 2.62812089356e-05, 2.62812089356e-05, 2.62812089356e-05, 2.62812089356e-05, 2.62812089356e-05, 2.62812089356e-05, 2.62812089356e-05, 2.62812089356e-05, 2.62812089356e-05, 2.62812089356e-05, 2.62812089356e-05, 2.62812089356e-05, 2.62812089356e-05, 2.62812089356e-05, 2.62812089356e-05, 2.62812089356e-05, 0.684148532302, 2.62812089356e-05, 2.62812089356e-05, 2.62812089356e-05, 2.62812089356e-05, 2.62812089356e-05, 2.62812089356e-05, 2.62812089356e-05, 2.62812089356e-05, 2.62812089356e-05, 2.62812089356e-05, 2.62812089356e-05, 2.62812089356e-05, 2.62812089356e-05, 2.62812089356e-05, 2.62812089356e-05]","[3.89863547758e-05, 3.89863547758e-05, 3.89863547758e-05, 3.89863547758e-05, 3.89863547758e-05, 3.89863547758e-05, 3.89863547758e-05, 3.89863547758e-05, 3.89863547758e-05, 0.8565786857359999, 3.89863547758e-05, 3.89863547758e-05, 3.89863547758e-05, 3.89863547758e-05, 3.89863547758e-05, 3.89863547758e-05, 0.0005245505313380001, 3.89863547758e-05, 0.06950335546910001, 3.89863547758e-05, 3.89863547758e-05, 3.89863547758e-05, 3.89863547758e-05, 3.89863547758e-05, 3.89863547758e-05, 3.89863547758e-05, 3.89863547758e-05, 3.89863547758e-05, 3.89863547758e-05, 0.0716000359437, 3.89863547758e-05, 3.89863547758e-05, 3.89863547758e-05, 3.89863547758e-05, 3.89863547758e-05, 3.89863547758e-05, 3.89863547758e-05, 3.89863547758e-05, 3.89863547758e-05, 3.89863547758e-05, 3.89863547758e-05, 3.89863547758e-05, 3.89863547758e-05, 3.89863547758e-05, 3.89863547758e-05, 3.89863547758e-05, 3.89863547758e-05, 3.89863547758e-05, 3.89863547758e-05, 3.89863547758e-05]",6/4/15,6/3/15,1,"[0, 23, 29, 4, 0, 0, 0, 10, 34, 20, 4, 0, 3, 0, 11, 1, 3, -1, -2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.9051383535e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 0.996126482213, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05, 7.90513833992e-05]","[3.33889816361e-05, 3.33889816361e-05, 3.33889816361e-05, 3.33889816361e-05, 3.33889816361e-05, 3.33889816361e-05, 3.33889816361e-05, 3.33889816361e-05, 3.33889816361e-05, 0.9164751928910001, 3.33889816361e-05, 3.33889816361e-05, 3.33889816361e-05, 3.33889816361e-05, 3.33889816361e-05, 3.33889816361e-05, 3.33889816361e-05, 3.33889816361e-05, 3.33889816361e-05, 3.33889816361e-05, 3.33889816361e-05, 3.33889816361e-05, 3.33889816361e-05, 3.33889816361e-05, 3.33889816361e-05, 0.08192213598999999, 3.33889816361e-05, 3.33889816361e-05, 3.33889816361e-05, 3.33889816361e-05, 3.33889816361e-05, 3.33889816361e-05, 3.33889816361e-05, 3.33889816361e-05, 3.33889816361e-05, 3.33889816361e-05, 3.33889816361e-05, 3.33889816361e-05, 3.33889816361e-05, 3.33889816361e-05, 3.33889816361e-05, 3.33889816361e-05, 3.33889816361e-05, 3.33889816361e-05, 3.33889816361e-05, 3.33889816361e-05, 3.33889816361e-05, 3.33889816361e-05, 3.33889816361e-05, 3.33889816361e-05]",6/5/15,6/4/15,1,"[1, 24, 29, 8, 1, 1, 1, 14, 34, 21, 5, 0, 1, 1, 10, 3, 2, -1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
